Image,xmin,ymin,xmax,ymax,Category,Label_SA,Label_CA,Valence,Arousal,Dominance
HECO_8418.png,1.78228528,85.03277006,135.4531714,394,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8418.png,102.9266095,39.17740622,264,394,Happiness,Extremely-Sa,Highly-Ca,9,6,8
HECO_8419.png,2.275763359,40.14237782,362.190282,573,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_8419.png,383.5521338,99.70847211,742,573,Surprise,Slightly-Sa,Slightly-Ca,7,7,6
HECO_8420.png,246.0151976,185.0461996,307.8747628,334,Happiness,Extremely-Sa,Highly-Ca,10,7,6
HECO_8420.png,172.3909034,169.1052876,259.6774309,331.9303078,Happiness,Extremely-Sa,Highly-Ca,10,7,7
HECO_8421.png,461.5284787,208.203397,936.0692884,816.8700422,Happiness,Slightly-Sa,Highly-Ca,9,5,6
HECO_8421.png,91.08653116,242.9039691,466.2176173,828.1243224,Happiness,Slightly-Sa,Highly-Ca,9,6,6
HECO_8422.png,73.33966134,13.23529846,191.7457363,187.8083607,Excitement,Extremely-Sa,Highly-Ca,10,10,9
HECO_8422.png,239.1840665,31.45161435,354.5540913,217.0303605,Excitement,Extremely-Sa,Highly-Ca,10,10,7
HECO_8423.png,63.04471133,46.14237924,403.9170585,492,Happiness,Extremely-Sa,Highly-Ca,9,7,6
HECO_8423.png,336.6323125,54.62034322,538,464.8983051,Happiness,Slightly-Sa,Slightly-Ca,7,5,7
HECO_8424.png,7.920448997,29.83503102,161.3749972,315.8147004,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_8424.png,167.9204629,28.74350144,300,322,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8425.png,10.2891943,100.49492,219.8710666,549,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_8425.png,177.7066937,19.23051084,474.0976511,549,Happiness,Slightly-Sa,Highly-Ca,9,5,7
HECO_8426.png,244.9863433,12.17518312,455.7779886,237.6600623,Excitement,Extremely-Sa,Highly-Ca,8,7,9
HECO_8426.png,40.66854285,8.907294748,248.0702087,246,Excitement,Extremely-Sa,Highly-Ca,8,6,8
HECO_8427.png,34.35814455,76.91299757,237.7583538,359.2090395,Sadness,SlightlyN-Sa,Highly-Ca,2,6,6
HECO_8427.png,206.8889018,34.65311057,490,367.2384245,Anger,Slightly-Sa,Highly-Ca,2,6,9
HECO_8428.png,129.3550193,204.6915312,260.4284197,646.4339098,Happiness,Extremely-Sa,Highly-Ca,9,9,8
HECO_8428.png,231.8032187,220.4949095,386.982115,658.4745763,Happiness,Extremely-Sa,Highly-Ca,10,8,8
HECO_8429.png,56.33415251,14.25505359,196.7144213,277.2853659,Disgust,SlightlyN-Sa,Slightly-Ca,4,4,7
HECO_8429.png,217.7512519,20.71970159,416.7918776,298.6994888,Sadness,SlightlyN-Sa,Highly-Ca,2,5,7
HECO_8430.png,5.755980258,33.90488861,417.8045541,583,Anger,Extremely-Sa,Highly-Ca,1,8,9
HECO_8430.png,531.3362671,27.54849111,1046,583,Anger,Neutral,Highly-Ca,2,6,7
HECO_8431.png,66.85256784,33.24494795,244.451815,267.9924242,Surprise,Extremely-Sa,Mildly-Ca,7,6,8
HECO_8431.png,301.4939341,75.66919808,474.2385446,275.6691981,Disgust,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_8432.png,7.730223974,18.45762581,359.6468906,571.5028144,Disgust,Slightly-Sa,Highly-Ca,2,6,8
HECO_8432.png,292.6802031,198.932219,656,605,Fear,Slightly-Sa,Highly-Ca,3,7,8
HECO_8433.png,297.0438454,10.61869149,533,300,Anger,Slightly-Sa,Highly-Ca,3,6,8
HECO_8433.png,3.742129867,3.750001541,263.8703923,300,Disgust,SlightlyN-Sa,Highly-Ca,2,5,7
HECO_8434.png,545.2910928,0,957.9635897,571.6083156,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8434.png,32.37722402,8.478523852,638.9472821,581.1280872,Happiness,Extremely-Sa,Highly-Ca,10,7,8
HECO_8435.png,29.72265521,80.50621972,289.5999514,584,Sadness,Extremely-Sa,Mildly-Ca,4,7,8
HECO_8435.png,391.8359396,17.15706466,559,584,Sadness,Slightly-Sa,Highly-Ca,3,7,7
HECO_8436.png,166.7647215,79.54594865,317.3909023,289.4604707,Surprise,Neutral,Mildly-Ca,8,5,6
HECO_8436.png,257.2770555,30.65705585,450,300,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_8437.png,136.6952588,259.559322,311.0662687,533.0949051,Happiness,Neutral,Slightly-Ca,8,5,5
HECO_8437.png,424.8732718,53.90847712,688,589,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_8438.png,19.55408751,58.34935832,241.9070365,299.0331307,Happiness,Extremely-Sa,Highly-Ca,9,7,7
HECO_8438.png,184.1840711,41.59722287,450,294.930551,Happiness,Extremely-Sa,Highly-Ca,10,7,7
HECO_8439.png,525.659807,7.288149351,999,584,Anger,Slightly-Sa,Highly-Ca,2,6,8
HECO_8439.png,16.87116039,5.012815996,515.8024784,584,Fear,ExtremelyN-Sa,Mildly-Ca,2,4,5
HECO_8440.png,82.4806425,57.58346093,246.9193548,288.2438316,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8440.png,216.7838657,42.51813958,376.6935484,298.5413683,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8441.png,164.0544696,33.10806122,292.7649009,217.3020737,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8441.png,170.2161238,80.69721826,418.0521822,292.6230437,Happiness,Extremely-Sa,Highly-Ca,10,6,10
HECO_8442.png,0.34327262,13.17966241,371.6269445,626.0338983,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_8442.png,377.4854303,35.14577109,779,581.3695027,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_8443.png,102.9273343,27.48022737,238.1080627,293.2429323,Peace,Slightly-Sa,Mildly-Ca,5,5,8
HECO_8443.png,272.0839719,57.85310734,421.722504,297.9435083,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_8444.png,11.66871829,148.3050847,369.1710233,598.870078,Anger,ExtremelyN-Sa,Mildly-Ca,3,3,7
HECO_8444.png,469.4977925,161.7231746,839,610.1695023,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_8445.png,137.3908866,63.13568833,265.1328273,298.0074793,Happiness,Extremely-Sa,Highly-Ca,9,8,8
HECO_8445.png,260.0094877,105.1869743,374.0892153,289.4604707,Surprise,Slightly-Sa,Slightly-Ca,7,5,7
HECO_8446.png,304.0302254,56.76384466,569,661,Fear,Slightly-Sa,Highly-Ca,1,10,6
HECO_8446.png,68.96793033,115.7683616,260.7488912,482.492644,Anger,Neutral,Highly-Ca,2,7,7
HECO_8447.png,90.33496214,73.55932462,288.2690292,296.9491474,Disgust,Neutral,Slightly-Ca,4,5,7
HECO_8447.png,231.3291054,1.355934143,419,263.7288239,Excitement,Extremely-Sa,Highly-Ca,7,8,9
HECO_8448.png,121.9004692,31.46892655,474.3743333,543.1536915,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_8448.png,496.4039483,3.146892655,797,540.0067989,Peace,Extremely-Sa,Mildly-Ca,5,6,8
HECO_8449.png,47.55466059,95.38079677,260.1632561,398.2655367,Peace,Extremely-Sa,Mildly-Ca,5,6,8
HECO_8449.png,370.2731675,112.6305123,603.1785044,421.0960452,Anger,Slightly-Sa,Highly-Ca,3,7,8
HECO_8450.png,7.118645361,5.762712834,85.4237314,150,Peace,Neutral,Slightly-Ca,5,5,7
HECO_8450.png,72.71186699,22.20339048,146.9491474,146.2711916,Peace,Neutral,Slightly-Ca,5,5,7
HECO_8451.png,43.83018103,33.88476267,432.088266,582.7591726,Disgust,Extremely-Sa,Mildly-Ca,4,7,8
HECO_8451.png,460.3007693,97.70736639,885,587,Surprise,Extremely-Sa,Mildly-Ca,6,7,9
HECO_8452.png,231.6949101,70.50847199,400,300,Happiness,Neutral,Mildly-Ca,8,5,6
HECO_8452.png,10.67797127,66.44067926,183.2203493,300,Happiness,Extremely-Sa,Highly-Ca,9,5,8
HECO_8453.png,95.03464803,70.58643796,316.024747,606.7581812,Sadness,Slightly-Sa,Highly-Ca,1,8,8
HECO_8453.png,381.6088837,68.44746035,599.0346807,566.8305085,Disgust,Neutral,Highly-Ca,3,8,6
HECO_8454.png,216.0911024,159.2450264,513.9279215,714.4587329,Peace,ExtremelyN-Sa,Neutral,5,2,5
HECO_8454.png,349.9810525,4.259262737,819.0512612,713.5469964,Peace,Extremely-Sa,Mildly-Ca,5,3,10
HECO_8455.png,25.47401582,10.21785482,755.5537322,824,Anger,SlightlyN-Sa,Highly-Ca,1,6,7
HECO_8455.png,762.9070209,35.45038669,1362.727958,824,Fear,Neutral,Highly-Ca,3,8,6
HECO_8456.png,0.994354076,16.40678061,113.1073446,220,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_8456.png,94.46327684,9.694916677,220,218.5084784,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_8457.png,72.8848438,5.663275293,589.8286455,703.8644068,Anger,Extremely-Sa,Highly-Ca,1,10,9
HECO_8457.png,516.2106803,193.3604643,810,716,Fear,ExtremelyN-Sa,Highly-Ca,1,10,3
HECO_8458.png,30.84746539,25.08474447,161.355927,300,Happiness,Extremely-Sa,Highly-Ca,8,7,7
HECO_8458.png,148.1356087,17.96610557,300,300,Surprise,Slightly-Sa,Slightly-Ca,7,7,6
HECO_8459.png,243.5297495,109.5593193,336.7827726,301.5593276,Excitement,Slightly-Sa,Slightly-Ca,7,7,6
HECO_8459.png,309.8493645,48.18079372,431.4759036,302.7344578,Happiness,Slightly-Sa,Highly-Ca,9,7,5
HECO_8460.png,115.6714709,140.7728784,463.2510156,650.3864767,Happiness,Neutral,Slightly-Ca,8,7,4
HECO_8460.png,435.7277466,176.1627239,797.4621993,679.4847578,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_8461.png,516.7077808,183.8180736,851,643,Anger,Neutral,Slightly-Ca,4,6,6
HECO_8461.png,59.69261493,125.6937936,446.2300527,643,Surprise,Slightly-Sa,Mildly-Ca,7,6,7
HECO_8462.png,257.62711,44.63276621,500,500,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_8462.png,6.779665327,70.05649502,277.4011213,498.3051106,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8463.png,0.838414634,104.0666631,247.66769,413,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_8463.png,329.7885737,58.80000178,550,413,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_8464.png,31.26538181,43.81355932,281.4879621,705,Happiness,Extremely-Sa,Highly-Ca,10,8,9
HECO_8464.png,214.5494285,70.89830205,490.2723735,606.2203268,Happiness,Extremely-Sa,Highly-Ca,10,7,8
HECO_8465.png,248.92257,42.30255654,586.1612903,579.4557256,Sadness,Neutral,Highly-Ca,3,6,7
HECO_8465.png,570.8322793,70.17042441,897.6193336,561.3416222,Sadness,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_8466.png,67.05094218,73.58643858,315.3420294,474.467805,Anger,Neutral,Highly-Ca,3,6,7
HECO_8466.png,269.1994342,63.70169701,521.8850283,486,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8467.png,776.741221,110.231017,1282,784,Fear,ExtremelyN-Sa,Neutral,4,4,4
HECO_8467.png,43.05767759,28.54914172,678.4626037,777.2995479,Anger,SlightlyN-Sa,Highly-Ca,2,7,6
HECO_8468.png,63.97214313,158.9661114,353.6362844,549.039548,Peace,Neutral,Slightly-Ca,5,5,7
HECO_8468.png,330.6673322,48.51977645,601.8286888,415.6101598,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8469.png,211.4414193,89.31977193,414.6594872,482,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8469.png,404.3078891,60.45423937,617.3327429,478.7322117,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_8470.png,67.7125042,74.12542628,279.3192363,558.2779559,Sadness,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_8470.png,339.396856,108.6838958,467.5624242,548.0940984,Sadness,Neutral,Highly-Ca,3,6,7
HECO_8471.png,68.85844998,137.221907,524.5335744,534,Sadness,Slightly-Sa,Highly-Ca,2,6,8
HECO_8471.png,696.1920185,43.50342779,1028,534,Disgust,Neutral,Mildly-Ca,3,5,7
HECO_8472.png,12.94668971,130.9232972,636.2043782,770.9233111,Excitement,Extremely-Sa,Highly-Ca,10,10,8
HECO_8472.png,712.5216596,80.92329719,1197,775,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_8473.png,545.9062304,72.04067469,1055.049101,757.2847719,Disgust,Slightly-Sa,Highly-Ca,2,6,8
HECO_8473.png,44.47769165,96.91187422,518.4776851,754.7118644,Sadness,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_8474.png,514.9811408,222.3491589,855.5523073,719.5118771,Surprise,Neutral,Slightly-Ca,5,7,6
HECO_8474.png,88.64270467,16.65536723,531.634987,713.682524,Surprise,Slightly-Sa,Slightly-Ca,6,7,7
HECO_8475.png,110.056926,34.77888087,259.4307308,390.7933144,Excitement,Extremely-Sa,Highly-Ca,9,7,7
HECO_8475.png,355.9772296,69.95578311,515.0664415,397.4648315,Excitement,Extremely-Sa,Highly-Ca,9,8,9
HECO_8476.png,30.9772296,98.11281447,565.2725009,718.6008686,Disgust,Neutral,Highly-Ca,3,6,7
HECO_8476.png,624.7487817,26.74678807,1306,788,Sadness,Neutral,Mildly-Ca,3,7,6
HECO_8477.png,33.64325855,17.55342402,509.772296,569.3482815,Happiness,Slightly-Sa,Highly-Ca,9,3,8
HECO_8478.png,43.89669699,153.8395538,492.5761204,664.0994699,Disgust,Neutral,Mildly-Ca,4,6,7
HECO_8478.png,420.9702264,22.84745763,771.3819911,348.0429437,Anger,Neutral,Slightly-Ca,4,7,6
HECO_8479.png,173.7381358,18.18300341,365.3130837,246.5524166,Peace,Neutral,Slightly-Ca,5,7,6
HECO_8480.png,426.7276042,6.825986841,890.940997,780.1129944,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8480.png,99.04761905,84.83729558,560.3352679,830.8203836,Happiness,Extremely-Sa,Highly-Ca,10,6,7
HECO_8481.png,3.647945487,12.31779002,560.9704142,752.0338983,Surprise,Slightly-Sa,Slightly-Ca,6,8,6
HECO_8481.png,667.9492998,109.7796676,1096,765,Surprise,Neutral,Slightly-Ca,6,6,6
HECO_8482.png,241.120559,0,453.3458412,309.344368,Peace,Extremely-Sa,Mildly-Ca,5,6,8
HECO_8483.png,323.9443741,31.39435289,650,584.8904267,Peace,Neutral,Slightly-Ca,5,6,6
HECO_8483.png,25.04674156,109.8802286,300.7423161,553.4960348,Anger,Slightly-Sa,Highly-Ca,3,7,7
HECO_8484.png,230.6592554,18.04745867,451.5535186,333.0576355,Happiness,Extremely-Sa,Highly-Ca,9,8,7
HECO_8484.png,420.3877558,59.61129735,692.131507,462.1242938,Happiness,Extremely-Sa,Highly-Ca,10,9,9
HECO_8485.png,2.146682956,3.578866769,517.3497008,773.7509936,Peace,Neutral,Slightly-Ca,5,7,6
HECO_8485.png,686.2218507,122.8744348,1257,779,Surprise,Slightly-Sa,Slightly-Ca,6,7,7
HECO_8486.png,67.74224311,91.45537455,289.6003898,541.6972044,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8486.png,272.3376721,68.4316433,538.3116883,548.0926846,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_8486.png,512.0979119,82.50169248,721.1688214,550.0112994,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_8487.png,85.38805345,18.59352716,300.8870968,291.3992957,Excitement,Neutral,Neutral,7,6,5
HECO_8487.png,321.2628136,44.49280773,455,300,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_8488.png,345.7646245,14.47005722,499,337,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8488.png,193.0173021,23.60904245,359.8585351,333.1920904,Happiness,Slightly-Sa,Highly-Ca,9,6,6
HECO_8488.png,22.36692334,14.85084964,178.9234206,332.4305201,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8489.png,106.1812261,43.12899982,263.4677576,300,Happiness,Extremely-Sa,Highly-Ca,8,8,9
HECO_8489.png,251.6840607,54.89871873,458.6669907,300,Happiness,Extremely-Sa,Highly-Ca,8,8,7
HECO_8489.png,404.3595982,46.71109328,639.5208572,300,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8490.png,92.98862262,20.05876394,242.9316888,284.6741407,Excitement,Extremely-Sa,Mildly-Ca,8,6,7
HECO_8490.png,216.631889,0,381.9449611,288.4348454,Peace,Neutral,Slightly-Ca,5,4,7
HECO_8491.png,38.42504744,24.87802209,121.1574924,319.7848359,Anger,Slightly-Sa,Highly-Ca,2,6,8
HECO_8491.png,126.0910903,95.47347808,269.4497154,334,Anger,Slightly-Sa,Highly-Ca,1,7,9
HECO_8491.png,338.614795,41.19847374,500,334,Anger,SlightlyN-Sa,Highly-Ca,2,7,6
HECO_8492.png,348.2652875,29.83530405,531.0615172,256.8623233,Happiness,Extremely-Sa,Highly-Ca,10,7,6
HECO_8492.png,211.6747566,31.05151718,377.0425109,262.9434044,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_8492.png,86.83832708,41.99746622,239.2360593,264.9704315,Happiness,Extremely-Sa,Highly-Ca,10,8,8
HECO_8493.png,918.2893526,60.75481117,1296.896112,893.7966102,Peace,Neutral,Slightly-Ca,5,4,7
HECO_8493.png,48.89603175,264.0497443,435.6825754,712.700565,Surprise,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8493.png,462.5590155,52.57627119,953.3455324,664.7977579,Peace,Slightly-Sa,Mildly-Ca,5,5,8
HECO_8494.png,0,0,119.8491461,289.406578,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8494.png,140.481398,30.41666975,252.9474445,241.729798,Excitement,Extremely-Sa,Highly-Ca,9,6,7
HECO_8494.png,230.7981148,3.244951036,377.2466793,299.4949495,Happiness,Extremely-Sa,Highly-Ca,8,7,7
HECO_8495.png,118.2309391,46.17424397,347.2085574,300,Disgust,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_8495.png,318.4851931,19.10353381,533,300,Disgust,Neutral,Slightly-Ca,4,5,7
HECO_8496.png,6.166982922,32.34534895,145.4459377,321.8940857,Sadness,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_8496.png,156.0721063,46.38637748,303.7001955,324.5504844,Disgust,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_8496.png,297.4117994,29.96867135,472.2098708,334.3743392,Disgust,Neutral,Highly-Ca,3,6,7
HECO_8497.png,797.0436433,15.69316517,955.9064294,295.6931929,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8497.png,412.1698292,5.511363636,777.5724636,300,Happiness,Extremely-Sa,Highly-Ca,9,8,9
HECO_8497.png,59.14136622,0.420448997,347.3872754,296.4204545,Happiness,Extremely-Sa,Highly-Ca,10,8,8
HECO_8498.png,62.92373851,63.1355916,213.3474512,359.7457692,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_8498.png,196.8220533,84.74576271,326.4830638,335.1694851,Happiness,Extremely-Sa,Highly-Ca,8,7,7
HECO_8498.png,304.0254237,69.49152381,493.8559451,339.4067732,Excitement,Slightly-Sa,Mildly-Ca,8,5,7
HECO_8499.png,42.43832756,35.88697004,182.817842,281.2124396,Sadness,Neutral,Highly-Ca,2,6,7
HECO_8499.png,180.4269606,25.29492161,316.3662239,285.9959499,Disgust,Slightly-Sa,Mildly-Ca,4,7,7
HECO_8499.png,296.8975436,57.75442087,419.1745939,285.3126025,Surprise,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8500.png,7.235273719,1.991617918,317.0275688,374.0228262,Happiness,Extremely-Sa,Highly-Ca,9,5,8
HECO_8500.png,261.7671192,91.90210748,492.9803312,376.6010275,Happiness,Extremely-Sa,Highly-Ca,8,8,9
HECO_8501.png,266.5924152,22.51642269,404.4034049,277.5821335,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8501.png,168.7571157,58.60401794,292.8922255,272.326659,Happiness,Extremely-Sa,Highly-Ca,9,8,8
HECO_8501.png,50.9339712,46.69161052,177.5237192,275.4799223,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_8502.png,320.2986779,58.21369016,534,300,Happiness,Extremely-Sa,Highly-Ca,10,8,8
HECO_8502.png,9.423532504,12.40287471,237.2094939,300,Happiness,Extremely-Sa,Highly-Ca,9,9,9
HECO_8502.png,165.8743957,43.61908629,301.6542818,294.1596392,Happiness,Extremely-Sa,Highly-Ca,9,8,8
HECO_8503.png,415.9392789,39.27547629,640,321,Anger,SlightlyN-Sa,Mildly-Ca,3,4,7
HECO_8503.png,17.60910816,2.867158713,253.2068311,321,Anger,Neutral,Highly-Ca,3,5,8
HECO_8503.png,265.3510436,136.3643139,460.6300033,321,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_8504.png,189.9152465,159.6610247,300,450,Happiness,Extremely-Sa,Highly-Ca,10,8,8
HECO_8504.png,4.32202614,176.9491487,110.0847535,450,Disgust,ExtremelyN-Sa,Neutral,3,4,3
HECO_8504.png,100.4237288,168.3050964,204.1525501,450,Happiness,Extremely-Sa,Highly-Ca,9,8,6
HECO_8505.png,192.8493479,129.7173405,614.3263757,581,Fear,ExtremelyN-Sa,Neutral,4,4,4
HECO_8505.png,542.7696515,54.21684487,1036,581,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_8506.png,0,81.32575449,124.7037982,282.5378726,Peace,Slightly-Sa,Mildly-Ca,5,5,8
HECO_8506.png,129.1538869,7.790405582,433.7831366,300,Anger,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_8506.png,419.6237439,68.80050813,530.471537,294.2550505,Sadness,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_8507.png,184.9576336,66.10169653,353.6017143,375,Excitement,Extremely-Sa,Highly-Ca,9,8,9
HECO_8507.png,326.9067861,65.6779661,489.618657,358.0508475,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_8507.png,64.61864407,97.03390477,210.3813624,357.2034028,Happiness,Extremely-Sa,Highly-Ca,9,7,9
HECO_8508.png,0.889833095,120.0000052,146.3135541,300,Happiness,Extremely-Sa,Highly-Ca,9,7,7
HECO_8508.png,119.5339138,44.06779661,282.923734,300,Happiness,Extremely-Sa,Highly-Ca,10,8,9
HECO_8508.png,249.3644068,137.6271264,400,300,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8509.png,497.1662089,6.288460829,844,529,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8509.png,6.641840138,56.19106296,315.0825336,485.871928,Happiness,Extremely-Sa,Highly-Ca,8,9,10
HECO_8509.png,331.2821497,86.65109853,551.596929,482.6314992,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8510.png,208.3051003,23.05085134,300,300,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_8510.png,0,47.11864277,52.03389313,289.4915306,Disgust,ExtremelyN-Sa,Neutral,4,5,3
HECO_8510.png,55.76272738,71.52543149,205.5932255,293.8983206,Peace,Extremely-Sa,Highly-Ca,5,8,9
HECO_8511.png,199.2650724,150.9355995,312.9665164,350.9559447,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8511.png,16.85199074,80.17175297,171.8622219,350.9559447,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_8511.png,297.4245816,83.44406624,479.0196799,337.4576271,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8512.png,3.672316384,9.491527148,144.6892862,321.8079303,Disgust,SlightlyN-Sa,Highly-Ca,2,5,7
HECO_8512.png,164.5762643,23.50282831,383.7853038,266.6666667,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_8513.png,329.3785483,654.2373054,493.2203562,968.3616336,Excitement,Extremely-Sa,Highly-Ca,10,10,7
HECO_8513.png,433.3333161,481.3559581,715.8191918,962.7119161,Excitement,Extremely-Sa,Highly-Ca,9,10,8
HECO_8513.png,687.5706042,662.1468754,842.3729158,1000,Happiness,Extremely-Sa,Highly-Ca,9,10,8
HECO_8514.png,343.1282328,0.242718447,484.5363001,300,Peace,ExtremelyN-Sa,Neutral,5,4,4
HECO_8514.png,2.039537865,32.0873742,155.4906009,293.0582435,Peace,Neutral,Slightly-Ca,5,5,7
HECO_8514.png,183.4614144,15.38834803,357.1136395,300,Peace,Extremely-Sa,Mildly-Ca,5,5,9
HECO_8515.png,85.21862116,63.50683531,204.2996286,269.9232082,Disgust,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_8515.png,204.7088354,64.73550113,340.9767942,265.418095,Fear,ExtremelyN-Sa,Slightly-Ca,2,4,3
HECO_8515.png,334.8385984,61.45905374,456.3748935,272.7901211,Anger,Neutral,Mildly-Ca,3,7,6
HECO_8516.png,0,126.4813587,222.1723688,482.2101585,Happiness,Extremely-Sa,Highly-Ca,9,8,7
HECO_8516.png,254.5161188,162.4135758,509.6723688,521.7355823,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8516.png,516.8598688,118.5762712,841.0161078,555.5118863,Happiness,Extremely-Sa,Highly-Ca,9,7,8
HECO_8517.png,58.47408566,27.55223805,165.5758263,278.6185218,Happiness,Slightly-Sa,Highly-Ca,9,6,6
HECO_8517.png,165.2303421,24.43984084,273.0230379,289.6847937,Happiness,Extremely-Sa,Highly-Ca,9,6,9
HECO_8517.png,270.9501065,64.55511593,393.5988589,283.8058417,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_8518.png,179.0078636,97.01919942,340.6800501,286.7573143,Happiness,Slightly-Sa,Highly-Ca,9,5,7
HECO_8518.png,374.7767637,107.3685402,497.7549061,290.9737406,Peace,Slightly-Sa,Mildly-Ca,5,7,7
HECO_8519.png,297.6925092,78.59618364,431.3953935,293.1364974,Happiness,Extremely-Sa,Highly-Ca,10,10,8
HECO_8519.png,64.22149453,76.21994342,179.8541267,296.6053748,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_8519.png,173.4913628,12.06152888,311.2664056,300,Happiness,Extremely-Sa,Highly-Ca,10,7,8
HECO_8520.png,166.0948598,100.9483112,370.7366235,299.4160955,Fear,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_8520.png,85.87284646,16.94237211,244.0968657,296.8949091,Peace,Neutral,Neutral,5,7,5
HECO_8520.png,345.0050392,6.857626349,500,304.1559384,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_8521.png,36.37272038,112.7548057,228.1535597,391.6745902,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_8521.png,195.2768265,75.77853281,329.9800228,344.198877,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_8521.png,266.5096962,5.934464148,448.2449048,386.1966032,Happiness,Extremely-Sa,Highly-Ca,9,7,7
HECO_8522.png,4.702503988,73.42539296,148.2725528,313,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_8522.png,149.0403247,79.95421559,324.0883035,312.3039235,Happiness,Extremely-Sa,Highly-Ca,9,8,7
HECO_8522.png,314.4913745,50.38244085,500,313,Surprise,Neutral,Neutral,7,6,5
HECO_8523.png,7.171992128,6.101695562,133.2804967,272.8813559,Surprise,Neutral,Neutral,7,8,4
HECO_8523.png,97.34635886,105.7627145,193.6227473,296.9491474,Excitement,Extremely-Sa,Highly-Ca,10,9,8
